"Alba";"Biia";"Euvax";"1";"4";"2016"
"Alba";"Biia";"Hepavax";"1";"4";"2016"
"Alba";"Biia";"Hexacima";"6";"4";"2016"
"Alba";"Biia";"M-M-RVAXPRO";"9";"4";"2016"
"Alba";"Biia";"Priorix";"1";"4";"2016"
"Alba";"Biia";"Tetraxim";"4";"4";"2016"
"Alba";"Birlesti";"Hexacima";"1";"4";"2016"
"Alba";"Bistra";"BCG ( Alt produs )";"5";"4";"2016"
"Alba";"Bistra";"Diftavax";"6";"4";"2016"
"Alba";"Bistra";"Engerix B";"2";"4";"2016"
"Alba";"Bistra";"Euvax";"3";"4";"2016"
"Alba";"Bistra";"Hexacima";"19";"4";"2016"
"Alba";"Bistra";"M-M-RVAXPRO";"13";"4";"2016"
"Alba";"Blaj";"BCG ( Alt produs )";"27";"4";"2016"
"Alba";"Blaj";"Diftavax";"23";"4";"2016"
"Alba";"Blaj";"Engerix B";"1";"4";"2016"
"Alba";"Blaj";"Euvax";"27";"4";"2016"
"Alba";"Blaj";"Hexacima";"68";"4";"2016"
"Alba";"Blaj";"Infanrix hexa";"2";"4";"2016"
"Alba";"Blaj";"M-M-RVAXPRO";"61";"4";"2016"
"Alba";"Blaj";"Meningococic tip C";"1";"4";"2016"
"Alba";"Blaj";"Pentaxim";"2";"4";"2016"
"Alba";"Blaj";"Priorix";"1";"4";"2016"
"Alba";"Blaj";"Sinflorix";"1";"4";"2016"
"Alba";"Blaj";"Tetraxim";"2";"4";"2016"
"Alba";"Blandiana";"BCG ( Alt produs )";"2";"4";"2016"
"Alba";"Blandiana";"Diftavax";"1";"4";"2016"
"Alba";"Blandiana";"Euvax";"2";"4";"2016"
"Alba";"Blandiana";"Hexacima";"3";"4";"2016"
"Alba";"Blandiana";"M-M-RVAXPRO";"4";"4";"2016"
"Alba";"Bobaresti";"Hexacima";"2";"4";"2016"
"Alba";"Bobaresti";"Prevenar 13";"1";"4";"2016"
"Alba";"Bocsitura";"Euvax";"1";"4";"2016"
"Alba";"Botesti";"BCG - Cantacuzino";"1";"4";"2016"
"Alba";"Boz";"BCG ( Alt produs )";"1";"4";"2016"
"Alba";"Boz";"Euvax";"1";"4";"2016"
"Alba";"Boz";"Hexacima";"2";"4";"2016"
"Alba";"Boz";"M-M-RVAXPRO";"8";"4";"2016"
"Alba";"Bucerdea Grinoasa";"BCG ( Alt produs )";"5";"4";"2016"
"Alba";"Bucerdea Grinoasa";"Diftavax";"6";"4";"2016"
"Alba";"Bucerdea Grinoasa";"Euvax";"6";"4";"2016"
"Alba";"Bucerdea Grinoasa";"Hexacima";"24";"4";"2016"
"Alba";"Bucerdea Grinoasa";"M-M-RVAXPRO";"11";"4";"2016"
"Alba";"Bucerdea Vinoasa";"BCG ( Alt produs )";"1";"4";"2016"
